emp_no,first_name,last_name,dept_name
81261,Marin,Garnham,Development
81264,Dannz,Erdmenger,Finance
81271,Kendra,Bade,Research
81286,Richara,Fontet,Customer Service
81292,Ortrun,Copas,Development
81299,Visit,Ghemri,Human Resources
81303,Ghassan,Berstel,Sales
81324,Marl,Rossi,Quality Management
81329,Divine,Gire,Development
81338,Xiaoqiang,Erol,Sales
81340,Baocai,Poehlman,Sales
81344,Leif,Hiraishi,Production
81347,Susanne,Serra,Production
81358,Premal,Quadeer,Sales
81363,Selwyn,McAffer,Sales
81368,Frederique,Ghemri,Development
81375,Chuanti,dAstous,Production
81375,Chuanti,dAstous,Customer Service
81376,Gunilla,Fabrizio,Development
81398,Hyuncheol,Gulak,Production
81401,Monique,Kaltofen,Customer Service
81407,Hsiangchu,Rosin,Human Resources
81408,Atreye,Picaronny,Sales
81411,Eben,Stenning,Production
81412,Zhenhua,Menyhert,Sales
81430,Jackson,Milicia,Human Resources
81432,Hideyuki,Veldwijk,Development
81438,Mack,McClure,Development
81440,Fumitake,Melski,Production
81449,Arve,Halloran,Customer Service
81466,Zejun,Krone,Development
81468,Aiman,Bodoff,Development
81479,Girolamo,Vuskovic,Development
81494,Hatsukazu,Litzkow,Development
81500,Aran,Katzenelson,Research
81503,Kolar,Rabejac,Production
81508,Bokyung,Janocha,Finance
81509,Munehiko,Trachtenberg,Production
81509,Munehiko,Trachtenberg,Quality Management
81510,Mamdouh,Penttonen,Sales
81512,Kenton,Leppanen,Development
81517,Xiong,Reutenauer,Sales
81519,Udi,Jumpertz,Customer Service
81527,Arnd,Bouloucos,Sales
81537,Beshir,Pezzoli,Finance
81540,Emran,Manderick,Sales
81543,Jianhui,Ishibashi,Finance
81549,Takahira,Leslie,Production
81553,Adin,Fortenbacher,Customer Service
81558,Xiaoheng,Varman,Finance
81564,Martijn,Michaels,Development
81564,Martijn,Michaels,Research
81572,Ingemar,DiGiano,Development
81587,Mani,Pluym,Production
81589,Bernd,Wilfing,Production
81592,Monique,Rehfuss,Sales
81594,Saddek,Spinelli,Development
81599,Oldrich,Emmerich,Customer Service
81603,Suzette,Zuberek,Sales
81610,Abdulah,Stifter,Development
81620,Udaiprakash,Takkinen,Development
81622,Shaunak,Perl,Marketing
81622,Shaunak,Perl,Customer Service
81636,Tomokazu,Koshiba,Sales
81645,Jasminko,Reinhart,Production
81648,Jungsoon,Doering,Production
81649,Xuedong,Krohn,Marketing
81653,Adit,Brobst,Production
81658,Rosine,Pearson,Development
81660,Arno,Schaap,Development
81660,Arno,Schaap,Research
81672,Kazuhito,Aloia,Development
81676,Sham,Wrigley,Research
81710,Girolamo,Hennings,Marketing
81717,Toney,Anguita,Marketing
81717,Toney,Anguita,Sales
81718,Koldo,Laurillard,Finance
81730,Sergi,DuBourdieux,Sales
81745,Fuqing,Veldwijk,Research
81747,Vitali,Tanemo,Finance
81751,Ulises,Salinas,Human Resources
81755,Peer,Beeson,Development
81755,Peer,Beeson,Customer Service
81767,Augustine,Matzov,Finance
81785,Patricia,Rando,Finance
81785,Patricia,Rando,Human Resources
81805,Gianluca,Bail,Production
81810,Baruch,Schaap,Development
81815,Chaitali,Kuhnemann,Production
81815,Chaitali,Kuhnemann,Development
81817,Demos,Aloia,Production
81827,Huai,Gluchowski,Development
81832,Woody,Gadepally,Customer Service
81839,Leah,Curless,Production
81847,Ymte,Figueira,Quality Management
81849,Debatosh,Bednarek,Sales
81851,Dante,Heystek,Development
81856,Masamitsu,Maierhofer,Marketing
81861,Tesuro,Walstra,Development
81872,Shin,Pashtan,Production
81876,Chenye,Shackell,Marketing
81885,Aamod,Walston,Development
81894,Limsoon,Murtagh,Human Resources
81896,Kwan,Bashian,Production
81900,Mario,Bernatsky,Development
81900,Mario,Bernatsky,Research
81907,Jouko,Merkl,Marketing
81937,Hironoby,Melichar,Production
81937,Hironoby,Melichar,Quality Management
81940,Ioana,Siksek,Development
81944,Matk,Valtorta,Sales
81973,Shigenori,Panienski,Sales
81981,Weicheng,Welham,Development
81985,Candida,Reeken,Production
81988,Lene,Pews,Sales
81998,Mari,Iwayama,Sales
81999,Mabhin,Vigier,Marketing
82002,King,Farris,Marketing
82003,Saeko,Tomescu,Development
82014,Quingbo,Ariola,Quality Management
82024,Yongqiao,Grospietsch,Production
82027,Henk,Ellozy,Sales
82037,Shahar,Streit,Development
82040,Avishai,Velasco,Production
82045,Tse,Bolsens,Development
82052,Lidong,Rahier,Sales
82059,Satosi,Ecklund,Research
82060,Arvind,Michaeli,Production
82063,Shaunak,Plump,Production
82063,Shaunak,Plump,Quality Management
82065,Christophe,Anger,Development
82066,Masasuke,Birch,Research
82107,Gunilla,Heping,Sales
82110,Vugranam,Gecsel,Sales
82116,Chiradeep,Shiratori,Development
82123,Tokuyasu,Dayana,Development
82130,Maia,Nergos,Sales
82131,Mayuko,Kulisch,Research
82137,Panayotis,Thibadeau,Human Resources
82139,Satoru,Zucker,Development
82140,Shem,Peir,Marketing
82144,Marek,Dusink,Research
82145,Zhongwei,Pagter,Sales
82151,Keiichiro,Terekhov,Research
82152,Doohun,Ferretti,Development
82162,Shigeo,Kroft,Development
82177,IEEE,Vilarrasa,Development
82187,Stevo,Marakhovsky,Finance
82194,Geoff,Eastman,Development
82197,Make,Guenter,Production
82206,Yishay,Majewski,Production
82211,Sugwoo,Melter,Production
82222,Sampalli,Luit,Development
82227,Xiaocheng,Sethi,Development
82234,Christoper,Woycyznski,Quality Management
82237,Shen,Zaccaria,Marketing
82252,Kwangyoen,Edelhoff,Production
82255,Amabile,Sudbeck,Customer Service
82256,Jacopo,Henseler,Production
82256,Jacopo,Henseler,Quality Management
82257,Hugo,Linares,Production
82263,Vishv,Haumacher,Sales
82276,Frederique,Genin,Customer Service
82278,Tomokazu,Murillo,Sales
82295,Manohar,Parfitt,Development
82305,Mahmut,Biros,Production
82307,Elliott,Sridhar,Production
82309,Hideyuki,Ramsak,Sales
82310,Jinxi,Panangaden,Development
82315,Paris,Apsitis,Development
82318,Branimir,Hashii,Marketing
82324,Ashish,Knightly,Sales
82339,Jeanna,Schrift,Development
82341,Naftali,Czap,Production
82349,Tsz,Birjandi,Marketing
82350,Nahla,Stifter,Development
82354,Badri,Trogemann,Finance
82367,Miyeon,Halloran,Sales
82371,Frederique,Erev,Sales
82379,Sanjai,Bala,Quality Management
82385,Sanjai,Biran,Sales
82388,Munehiko,Zucker,Development
82391,Mayuko,McAffer,Sales
82392,Susuma,Beznosov,Sales
82397,Mart,Peris,Sales
82401,Fen,Ruemmler,Marketing
82406,Kenroku,Siepmann,Quality Management
82419,Karoline,Rindone,Production
82422,Tesuya,Falby,Marketing
82434,Bojan,Mullainathan,Production
82443,Vincent,Perry,Development
82457,Vidar,Pauthner,Development
82458,Barun,Peres,Sales
82460,Claude,Zhang,Production
82466,Serge,Brookner,Sales
82478,Vishwani,Ginneken,Development
82491,Lalit,Lorho,Development
82495,Jahangir,Perly,Human Resources
82498,Jianwen,Bojadziev,Development
82530,Ioana,Morton,Customer Service
82540,Aleksander,Bratten,Production
82544,Eberhardt,Keirsey,Marketing
82553,Barry,Georgakopoulos,Marketing
82553,Barry,Georgakopoulos,Customer Service
82555,Fabrizio,Kavraki,Development
82557,Cheong,McClure,Production
82566,Mary,Portugali,Production
82568,Giri,Flanders,Research
82571,Padma,Argence,Development
82572,Moie,Brattka,Marketing
82573,Genevieve,Berendt,Marketing
82573,Genevieve,Berendt,Sales
82585,Berry,Bodoff,Customer Service
82591,Ugo,Lampe,Production
82595,Valdiodio,Zeleznik,Customer Service
82598,Palash,Chenoweth,Production
82599,Yefim,Conta,Quality Management
82601,Munehiko,Nitto,Development
82601,Munehiko,Nitto,Quality Management
82609,Kazuhide,Marzano,Sales
82614,Hiroyasu,Segond,Sales
82626,Adit,Reeken,Production
82631,Shunichi,Bugrara,Sales
82634,Volkmar,Plesums,Development
82644,Kellyn,Pleszkun,Production
82646,Shugo,Plump,Development
82668,Feipei,Menhardt,Sales
82677,Adil,Decaestecker,Sales
82678,Poorav,Haldar,Development
82683,Pantung,Dayang,Research
82689,Zijian,Crouzet,Development
82704,Marla,Lunn,Development
82705,Ingmar,Ladret,Finance
82708,Rajmohan,Basagni,Finance
82721,Arvind,Showalter,Marketing
82723,Maya,Azumi,Production
82737,Kien,Mamelak,Production
82747,Kankanahalli,Danlos,Quality Management
82751,Nirmal,Haumacher,Production
82755,Takahira,Barriga,Finance
82755,Takahira,Barriga,Human Resources
82760,Weiwu,Dulay,Development
82761,Mabry,Underwood,Sales
82774,Aral,Maierhofer,Marketing
82796,Bilhanan,Verhaegen,Human Resources
82808,Sumant,Reinhart,Production
82808,Sumant,Reinhart,Development
82812,Heather,Morrey,Production
82815,Alper,Ranum,Production
82821,Bokyung,Cappelletti,Production
82823,Geraldo,Alvarado,Quality Management
82824,Gopalakrishnan,Wiegley,Development
82831,Bader,Melski,Human Resources
82834,Kersti,Lieblein,Development
82835,Jaber,Dredge,Production
82849,Makato,VanScheik,Research
82856,Hidefumi,Erez,Development
82858,True,Taubman,Marketing
82859,Erez,Gluchowski,Quality Management
82875,Domenick,Terekhov,Sales
82886,Rayond,Pettis,Production
82889,Arif,Farrag,Sales
82893,Junsik,Unni,Research
82895,Ramya,Peck,Development
82901,Susanna,Spieker,Production
82901,Susanna,Spieker,Quality Management
82905,Domenick,Luks,Production
82906,Kristinn,Schwartzburd,Customer Service
82911,Irena,Bierman,Research
82913,Luerbio,Gammage,Development
82944,Alois,Gomatam,Production
82956,Sudhanshu,Sundgren,Sales
82956,Sudhanshu,Sundgren,Customer Service
82961,Kendra,McClure,Human Resources
82970,Qiwen,Servieres,Sales
82979,Magdalena,Yeung,Production
82981,Fayez,Mitina,Development
82986,Fumiko,Cools,Finance
82986,Fumiko,Cools,Sales
82992,Jixiang,Marwedel,Development
82996,Shahab,Ramras,Development
82997,Ramachenga,Zlotek,Development
82998,Mary,Linares,Marketing
83000,Apostol,Talmor,Production
83006,Miyeon,Pelz,Marketing
83009,Francesca,Gerteisen,Finance
83018,Ohad,Kitsuregawa,Production
83023,Kensei,McDermid,Customer Service
83035,Mart,Lamparter,Production
83039,Yonghong,Facello,Research
83052,Henk,Whitcomb,Production
83055,Kwun,Luon,Customer Service
83056,Muneo,Pesch,Quality Management
83057,Niteen,Passafiume,Sales
83068,Cristinel,Kawashima,Production
83071,Nidapan,Ranft,Marketing
83071,Nidapan,Ranft,Sales
83092,Bernt,Kranzdorf,Development
83106,Limsoon,Wossner,Quality Management
83123,Aemilian,Randt,Research
83125,Frederique,Staudhammer,Development
83126,Marla,Khamsi,Development
83131,Guoxiang,Falco,Customer Service
83143,Luisa,Krupka,Development
83167,Nagui,Chachaty,Finance
83167,Nagui,Chachaty,Human Resources
83168,Yechiam,Danner,Customer Service
83169,Tsz,Buescher,Sales
83179,Jaques,Ermel,Customer Service
83189,Kristian,Birrer,Development
83194,Vidar,Bridgland,Marketing
83194,Vidar,Bridgland,Sales
83210,Seongbae,Zockler,Production
83230,Jaana,Lammel,Production
83232,Satyanarayana,Chimia,Production
83232,Satyanarayana,Chimia,Quality Management
83233,Kerryn,Giarratana,Production
83242,Suebskul,Chenney,Finance
83244,Constantine,Hiroyama,Human Resources
83260,Premsyl,Markovitch,Development
83260,Premsyl,Markovitch,Customer Service
83273,Berna,Sidhu,Human Resources
83284,Genta,Ghalwash,Development
83294,Gudjon,Petersohn,Development
83296,Pascal,Lorin,Development
83304,Lenore,Pocchiola,Research
83310,Tsvetan,Valette,Quality Management
83326,Rajmohan,Schlegelmilch,Production
83328,Ute,Demri,Development
83334,Arno,Thebaut,Research
83336,Ewing,Zongker,Finance
83337,Shuichi,Schrift,Finance
83342,King,Piancastelli,Production
83348,Bokyung,Kuszyk,Development
83356,Vishwani,Begiun,Production
83375,Anestis,Kenevan,Development
83381,Dietrich,Borovoy,Production
83385,Berry,Falco,Production
83385,Berry,Falco,Research
83392,Evgueni,Junet,Production
83408,Brewster,Pettey,Development
83411,Tonny,Swiss,Research
83436,Ult,Serdy,Quality Management
83443,Shigeu,Nooteboom,Development
83448,Heping,Polajnar,Customer Service
83468,Charlene,Beilner,Sales
83476,Steve,Porenta,Customer Service
83477,Jayson,Frijda,Production
83478,Goa,Budinsky,Research
83493,Oksana,Danlos,Production
83506,Mohamadou,Lamma,Development
83507,Shugo,Chimia,Customer Service
83515,Fay,Collavizza,Production
83515,Fay,Collavizza,Development
83531,DAIDA,Pezzoli,Finance
83540,Rafail,Andreotta,Production
83546,Maha,Kawashimo,Development
83557,Elvis,Candan,Development
83559,Mircea,Schmittgen,Development
83565,Nevio,Beidas,Research
83569,Jiafu,Peroz,Development
83573,Slavian,Thummel,Development
83574,Gonzalo,Masamoto,Sales
83576,Mayumi,Cronan,Production
83582,Moie,Serna,Development
83583,Guadalupe,Sethi,Human Resources
83584,Bojan,Weiland,Quality Management
83585,Susuma,Himler,Development
83589,Sorina,Streng,Development
83592,Georgy,Baek,Production
83595,Divine,Koshino,Development
83597,Sajjan,Llado,Sales
83600,Muzhong,Mayerwieser,Production
83605,Persi,Fordan,Development
83605,Persi,Fordan,Research
83614,Takanari,Schach,Production
83626,Reuven,Maccarone,Development
83629,Tamiya,Fabrizio,Production
83634,Danae,Randi,Marketing
83634,Danae,Randi,Human Resources
83643,Jinxi,Tsukune,Development
83650,Mariangiola,Raoux,Development
83665,Horward,Knightly,Sales
83669,Kasidit,Zlotek,Production
83691,Siamak,Luga,Production
83698,Adib,Krohn,Human Resources
83699,Fayez,Luby,Research
83715,Zeydy,Steinauer,Production
83725,Abdulah,Asmuth,Development
83726,Premsyl,Chiola,Research
83730,Dharmaraja,Lorie,Sales
83745,Odoardo,Mitzlaff,Quality Management
83747,Kristine,Schwabacher,Research
83748,Hyuncheol,Molberg,Development
83750,Zsolt,Gulik,Production
83750,Zsolt,Gulik,Development
83753,Sachar,Liedekerke,Production
83756,Constantijn,Esposito,Development
83757,Radhia,Zielinski,Development
83763,Caolyn,Casperson,Production
83768,Mark,Ariola,Sales
83776,Irene,Onuegbe,Human Resources
83778,Premsyl,Nitto,Sales
83783,Mayuri,Baranowski,Research
83787,Xuejia,Lanzelotte,Sales
83792,Otmar,Nishimukai,Research
83797,Kazuhisa,Fontan,Sales
83798,Shigeo,Kropp,Development
83804,Iara,Kragelund,Development
83806,Froduald,Kumaresan,Development
83808,Danel,Setiz,Sales
83822,Menkae,Haddadi,Quality Management
83824,Shin,Ananiadou,Development
83829,Cristinel,Zielinski,Sales
83845,Franziska,Chleq,Research
83847,Ramalingam,Terkki,Marketing
83849,Shaleah,Schwartzburd,Development
83849,Shaleah,Schwartzburd,Research
83850,Mooi,Bugaenko,Sales
83856,Udi,Ernst,Marketing
83858,Gregory,Matzke,Production
83862,Lech,Muniz,Production
83873,Jaihie,Bednarek,Finance
83873,Jaihie,Bednarek,Human Resources
83875,Neelam,Herber,Customer Service
83881,Gino,Michaels,Development
83887,Doohun,Ciolek,Finance
83891,Gopalakrishnan,Falster,Sales
83895,Hyuncheol,Pettey,Development
83898,Erzsebet,England,Development
83905,Alejandra,Savasere,Customer Service
83910,Zdislav,Flexer,Development
83913,Xuejia,Mitsuhashi,Production
83923,Bedir,Garnham,Production
83928,Paraskevi,Apsitis,Marketing
83928,Paraskevi,Apsitis,Customer Service
83932,Yinlin,Gils,Production
83934,Mabhin,Edelhoff,Development
83937,Lunjin,Munro,Production
83937,Lunjin,Munro,Development
83947,Lucien,Usdin,Development
83949,Tomokazu,Biran,Production
83968,Giap,Rando,Development
83977,Masali,Yetim,Sales
83980,Zhigen,Vrecion,Production
83984,Mingsen,Pluym,Finance
83986,Danae,Cusworth,Marketing
83988,Georg,Kruskal,Human Resources
83989,Masaki,Kalorkoti,Production
84000,Val,Antonakopoulos,Development
84001,Badri,Facello,Development
84012,Marko,Salvesen,Production
84021,Parviz,Bierbaum,Customer Service
84025,Ugo,Ariola,Production
84042,Gita,Maraist,Human Resources
84048,Lillian,Portugali,Production
84051,Kirk,Taubman,Sales
84058,Huai,Rajcani,Development
84059,Lidong,Hofting,Development
84061,Khaled,Gopalakrishnan,Finance
84062,Shuichi,Comyn,Production
84066,Jianhui,Thambidurai,Development
84093,Masamitsu,Cronau,Production
84095,Ziyad,Boudaillier,Customer Service
84098,Shalesh,Merle,Sales
84111,Shir,Serov,Production
84111,Shir,Serov,Customer Service
84114,Gaetan,Naudin,Development
84137,Genevieve,Baik,Customer Service
84138,Jovan,Maginnis,Development
84139,Fabrizio,Walston,Development
84139,Fabrizio,Walston,Research
84144,Radhia,Wursthorn,Marketing
84146,Xiaoqiu,Vecchio,Production
84160,Jaideep,Sherertz,Finance
84188,Serenella,Holburn,Development
84202,Atreye,Serre,Development
84214,Van,Chaudhuri,Development
84219,DeForest,Vuskovic,Sales
84242,Tremaine,Panienski,Human Resources
84255,Ramalingam,Nations,Marketing
84260,Gunilla,Boreale,Development
84263,Jackson,Henseler,Sales
84268,Kazuhira,Belinskaya,Development
84282,Saddek,Mateescu,Production
84283,Gal,Slaats,Production
84285,Jaroslava,Velardi,Human Resources
84292,Leaf,Luff,Development
84295,Hercules,Himler,Production
84298,Baruch,Roohalamini,Finance
84303,Aimee,Ferriere,Production
84305,Minghong,Kalloufi,Development
84318,Shin,Lally,Finance
84320,Arve,Koyama,Customer Service
84322,Berto,Gide,Production
84331,Ziyad,Rousseau,Sales
84334,Zdislav,Emden,Customer Service
84335,Bernice,Dayang,Production
84335,Bernice,Dayang,Quality Management
84340,Moriyoshi,Granlund,Sales
84353,Genta,Pesch,Customer Service
84361,Zijian,Boudaillier,Production
84362,JoAnne,Maccarone,Production
84362,JoAnne,Maccarone,Development
84370,Fei,Reghbati,Sales
84382,Harjit,Wallrath,Development
84382,Harjit,Wallrath,Research
84383,Samphel,Eickenmeyer,Development
84388,Chikako,Sifakis,Quality Management
84393,Marke,Yemenis,Marketing
84394,Kersti,Beznosov,Production
84407,Chaoyi,Plessier,Marketing
84408,Itzchak,Kruskal,Human Resources
84409,Malu,Bierman,Finance
84412,Somnath,Delgrande,Finance
84416,Satosi,Lanphier,Finance
84419,Hailing,Foote,Development
84421,Lokesh,Schaar,Production
84427,IEEE,Valiente,Quality Management
84446,Geoffry,Birsak,Quality Management
84458,Toshiko,Molenkamp,Development
84459,Amalendu,Barreiro,Development
84475,Kien,Erni,Development
84487,Apostol,Hashii,Development
84502,Murthy,Tomescu,Development
84510,Matt,Leaver,Development
84533,Yurii,Baalen,Production
84552,Pramod,Sidou,Development
84553,Ekawit,Lamparter,Production
84568,Denny,Peltason,Development
84578,Shigeaki,Chorvat,Human Resources
84587,Sangeeta,Bressoud,Development
84592,Xinglin,Ressouche,Development
84596,Poornachandra,Picht,Production
84600,Sham,Chachaty,Development
84606,Gully,Kawashimo,Development
84621,Weiye,Ducloy,Sales
84626,Yonghong,Pena,Development
84629,Heon,Kaltofen,Sales
84648,Piyush,Siepmann,Sales
84656,Danai,Lubachevsky,Production
84662,Sanjeeva,Kalafatis,Sales
84671,Lenore,Dalphin,Development
84672,Mihalis,Lamparter,Sales
84685,Alejandra,Jullig,Development
84686,Rosli,Vieri,Development
84693,Owen,Rikino,Marketing
84707,Odinaldo,Ushiama,Production
84714,Tonny,Shiratori,Finance
84720,Akemi,Champarnaud,Sales
84722,Hercules,Slutz,Production
84725,Zejun,Boyle,Production
84734,Khedija,Kadhim,Development
84743,Juichirou,Picaronny,Development
84744,Kiam,Usdin,Human Resources
84747,Yoshinari,Felcyn,Sales
84748,Jianhao,Crelier,Production
84748,Jianhao,Crelier,Customer Service
84754,Sergi,Pelz,Development
84758,Toong,Usery,Production
84758,Toong,Usery,Quality Management
84760,Takushi,Callaway,Development
84773,Naraig,Frolund,Development
84797,Tadanori,Baig,Production
84809,Hironoby,Zobel,Quality Management
84821,Magy,Vieri,Sales
84827,Moheb,Schmittgen,Quality Management
84849,Kenroku,Carrera,Production
84859,Hitofumi,Schicker,Customer Service
84860,Paris,Angot,Quality Management
84883,Vishv,Khalil,Marketing
84883,Vishv,Khalil,Sales
84901,Lucien,Peak,Sales
84907,Miomir,Smailagic,Sales
84910,Kaijung,Mondadori,Research
84916,Saddek,Jiafu,Finance
84917,Rafael,Fetvedt,Development
84931,Basem,Sommer,Research
84933,Sailaja,Plessier,Production
84943,Hugo,Benantar,Production
84944,Arto,Angiulli,Development
84945,DeForest,Hinsberger,Finance
84947,Sasan,Auyong,Development
84974,Baocai,Pell,Development
84976,Eran,Perez,Human Resources
84977,Godehard,Menhardt,Quality Management
84982,Gino,Biron,Marketing
84983,Shigeo,Bashian,Production
84994,Seongbae,Haraldson,Research
